centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;direccion_coor_x;direccion_coor_y;fecha_constitución
28032845;SAN MARTIN DE PORRES;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO;LUIS ALBERTO ALMAZAN GARCIA;5;Madrid-Capital;28023.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-09-11
28032857;EL PATITO FEO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MARIA LUISA GARCIA MOLINERO;2;Madrid-Sur;28970.0;73;Humanes de Madrid;0.0;Sin distrito;429572.0;4455994.0;1981-09-10
28032869;MENENDEZ PIDAL;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M.PILAR ARRANZ CASTELO;2;Madrid-Sur;0.0;74;Leganés;0.0;Sin distrito;435659.5;4465071.0;1981-09-10
28032870;CIUDADESCUELA MUCHACHOS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;"FUNDACIÓN CIUDADESCUELA MUCHACHOS ""CEMU""";2;Madrid-Sur;28912.0;74;Leganés;0.0;Sin distrito;435115.0;4463889.0;1990-07-13
28032882;ESCUELA DE SISTEMAS INFORMATICOS;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;PROMOTORA INTERSOCIETARIA S.A. 10686;5;Madrid-Capital;28007.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-10-06
28032894;NEOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;SDAD. COOP. ENS. DOS PARQUES 131191;5;Madrid-Capital;28045.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-10-15
28032900;PARVULITO, EL;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;PILAR MERLO MARTIN;2;Madrid-Sur;28932.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-09-10
28032912;LOS ANGELES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JOSE SANTOS LORCA RODRIGUEZ;2;Madrid-Sur;0.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-09-10
28032924;VIRGEN DE SONSOLES;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARGARITA GARCIA GONZALEZ;2;Madrid-Sur;28938.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-09-10
28032936;DISNEYLANDIA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M.TERESA COLMENAR CUBILLO;2;Madrid-Sur;0.0;181;Villaviciosa de Odón;0.0;Sin distrito;421930.0;4469373.0;1981-10-01
28032948;MARIA HITA;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;MANUEL SANCHEZ GUTIERREZ;5;Madrid-Capital;0.0;79;Madrid;4.0;Salamanca;441846.0;4475551.5;1981-11-05
28032951;LICEO GOYA II;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;PEDRO MARTINEZ RUIZ;2;Madrid-Sur;28925.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1981-11-26
28032961;TRIUNFO II, ACADEMIA DE PELUQUERIA;61;CPE;CENTRO DE PELUQUERIA Y ESTETICA;PRIVADO;SOC.MERC.RESP.LIM.TRIUNFO II S.L.;2;Madrid-Sur;28911.0;74;Leganés;0.0;Sin distrito;435659.5;4465071.0;1981-09-15
28032973;LOS ROSALES;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;M.DEL.CARMEN RABADAN TORRIJO;2;Madrid-Sur;0.0;74;Leganés;0.0;Sin distrito;435659.5;4465071.0;1981-11-05
28032985;LEGAMAR;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO LEGAMAR, S.L.;2;Madrid-Sur;28914.0;74;Leganés;0.0;Sin distrito;434126.0;4463083.0;1981-12-15
28032997;GALICO, ACADEMIA DE PELUQUERIA;61;CPE;CENTRO DE PELUQUERIA Y ESTETICA;PRIVADO;JUAN CARLOS GALLEGO Y J.LOREDO CAMBLOR;5;Madrid-Capital;28010.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-09-15
28033001;LADY ANNE, ACADEMIA DE ESTETICA;61;CPE;CENTRO DE PELUQUERIA Y ESTETICA;PRIVADO;WIFREDO MARTIN TORRAJADA.;5;Madrid-Capital;28013.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-09-15
28033011;LICEO ACTIVO DE ENSEÑANZA II;13;CPR PRI;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA;PRIVADO;PROFESORES UNIVERSITARIOS REUNIDOS, S.L.;5;Madrid-Capital;28002.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-11-19
28033023;VERBO ENCARNADO;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;CONGREGACION DEL VERBO ENCARNADO;5;Madrid-Capital;28003.0;79;Madrid;7.0;Chamberí;440615.0;4477461.0;1981-11-19
28033035;WILLOUGHBY COLLEGE;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;WILLOUGHBY COLLEGE, S.A.;5;Madrid-Capital;28016.0;79;Madrid;5.0;Chamartín;442621.0;4479225.0;1981-11-26
28033047;N.S.DEL ROSARIO;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JULIETA Y ROSARIO GARCIA BOURDE;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1981-11-26
28033059;HUESCA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA DEL CARMEN GONZALEZ TELLO;2;Madrid-Sur;28934.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-11-26
28033060;PICOS DE EUROPA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;TOMAS FLOREZ GONZALEZ;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1982-01-14
28033072;MARIA INMACULADA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;RELIGIOSAS DE MARÍA INMACULADA;5;Madrid-Capital;28003.0;79;Madrid;7.0;Chamberí;440782.0;4477051.0;1981-12-18
28033084;MARIA INMACULADA;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28004.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1981-12-18
28033096;FATIMA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;FUND.B.S.HOGAR DEL EMPLEADO;5;Madrid-Capital;0.0;79;Madrid;3.0;Retiro;441846.0;4475551.5;1982-01-21
28033102;FERNAN CABALLERO;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JESUS PICAZO HERNANDEZ;5;Madrid-Capital;28019.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-01-21
28033114;LICEO ROSALES II;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LICEO ROSALES S.A. 28691;5;Madrid-Capital;28021.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-01-21
28033126;CENTRO DE ESTUDIOS LOGOS II;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;LEOVIGILDO MORENO RODRIGUEZ;5;Madrid-Capital;28022.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-01-21
28033138;LOS PITUFOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M.CARMEN Y M.JOSEFA JIMENEZ FDEZ.;4;Madrid-Oeste;0.0;127;Rozas de Madrid, Las;0.0;Sin distrito;424325.0;4485791.0;1982-01-21
28033141;AGORA INTERNATIONAL SCHOOL MADRID;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;EDUCACION Y PROGRESO, S.A.;2;Madrid-Sur;28670.0;181;Villaviciosa de Odón;0.0;Sin distrito;421114.0;4471022.0;1982-01-20
28033151;ESPAÑOL II;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;ADORACION CARNERO FERNANDEZ;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1982-01-28
28033163;GUIA II;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIOS GUIA S.L.;5;Madrid-Capital;28029.0;79;Madrid;6.0;Tetuán;441846.0;4475551.5;1982-05-27
28033175;SAN ROQUE;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;CONCEPCION SAN ROQUE MUÑOZ;5;Madrid-Capital;0.0;79;Madrid;6.0;Tetuán;441846.0;4475551.5;1982-01-28
28033187;SENECA II;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;MANUEL ESCOBAR CERETO3.2.82;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5;1982-01-28
28033199;SAN ANTONIO;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;ANTONIO FRANCISCO CUADRADO HERRERO;5;Madrid-Capital;28017.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1971-05-10
28033205;PIO XII II;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;JOSE NUÑEZ VELAZQUEZ;5;Madrid-Capital;28037.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-02-04
28033217;ESCUELA, LA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;HERMINIA LOPEZ EIRIN;1;Madrid-Norte;28770.0;45;Colmenar Viejo;0.0;Sin distrito;434577.5;4501353.0;1982-02-18
28033229;SENECA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;TRINIDAD F.HERRERO RGUEZ.13183;2;Madrid-Sur;0.0;58;Fuenlabrada;0.0;Sin distrito;431716.0;4460216.0;1982-02-18
28033230;MI ESCUELA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;FRANCINE ROY;5;Madrid-Capital;0.0;79;Madrid;14.0;Moratalaz;441846.0;4475551.5;1982-02-18
28033242;CORCHEA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ISABEL GIL,ANGELES CRESPO Y OTRA 8592;5;Madrid-Capital;28039.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-02-18
28033254;DOCTOR ANGELICO;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;JOSE ROMERO GARCIA;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1982-02-25
28033266;NTRA. SRA. DEL ESPINAR;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ALEJANDRO GARCIA REVILLA;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1982-02-25
28033278;LOS DELFINES;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;JARDINES DE INFANCIA TORREJON, S.A.;3;Madrid-Este;28850.0;148;Torrejón de Ardoz;0.0;Sin distrito;459818.0;4478244.0;1982-03-04
28033281;NUCO;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MIGUEL ROLDAN ARRAZOLA 4590;3;Madrid-Este;28820.0;49;Coslada;0.0;Sin distrito;453316.0;4475092.5;1982-03-25
28033291;TAO (CENTRO DE PEDAGOGIA TERAPEUTICA);21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;TAO, SDAD. COOP. L.DE PEDAGOGIA TERAPEUTICA;5;Madrid-Capital;28017.0;79;Madrid;15.0;Ciudad Lineal;444428.0;4474821.0;1982-03-15
28033308;ROGOMAR;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;AGAPITO RODRIGUEZ ARIEL Y OTROS.;2;Madrid-Sur;28902.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0;1982-04-03
28033311;HORTALEZA-MAR AMARILLO;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;445660.0;4480644.0;1982-04-30
28033321;JOSE LUIS SAMPEDRO;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28029.0;79;Madrid;8.0;Fuencarral-El Pardo;439544.0;4480552.0;1982-04-30
28033333;LA ALBUFERA;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28053.0;79;Madrid;13.0;Puente de Vallecas;443840.0;4471719.0;1982-04-30
28033345;MONCAYO I;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;URBANO BEJARANO FERNANDEZ;2;Madrid-Sur;0.0;58;Fuenlabrada;0.0;Sin distrito;431716.0;4460216.0;1982-05-20
28033357;LICEO CASTILLA II;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;LICEO CASTILLA, S.A.;5;Madrid-Capital;28024.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-04-29
28033369;CAMBRIDGE;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;ALBERTO MARTINEZ DE LA RIVA PATIÑO;5;Madrid-Capital;28011.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1982-05-20
28033370;CENTRO SOCIAL JOAQUIN COSTA;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;ASOCIACION BESANA DE MADRID;5;Madrid-Capital;0.0;79;Madrid;17.0;Villaverde;441846.0;4475551.5;1982-05-20
28033382;VALDECÁS;45;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO CONCERTADO;VALDECAS SOCIEDAD COOPERATIVA ;5;Madrid-Capital;28018.0;79;Madrid;13.0;Puente de Vallecas;443846.0;4471072.0;1976-10-26
28033394;AGARIMO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PALOMA GONZALEZ GONZALEZ;5;Madrid-Capital;28015.0;79;Madrid;7.0;Chamberí;439370.0;4476198.0;1992-03-13
28033400;MIGUEL PUERTA;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28300.0;13;Aranjuez;0.0;Sin distrito;449332.0;4431684.0;1982-05-31
28033412;C.DE PREES.PARQUE MARGARITAS;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0; 
28033436;ACADEMIA NIEVES-C.DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;ANGEL NIEVES GARCIA;1;Madrid-Norte;0.0;6;Alcobendas;0.0;Sin distrito;445683.5;4487864.5;1982-05-27
28033448;NUEVA ACADEMIA - CENTRO DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;FRANCISCO DE LOS RISCOS MURCIANO;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1982-05-27
28033451;EL PILAR - CENTRO DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;MARIA ANGELES JIMENEZ RAMOS;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1982-05-06
28033461;UNIVERSIDAD POPULAR SS DE LOS REYES-CEA;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;PATRONATO MUNICIPAL;1;Madrid-Norte;28700.0;134;San Sebastián de los Reyes;0.0;Sin distrito;446438.0;4489467.0;1982-05-06
28033473;CENTRO DE ESTUDIOS PROFESIONALES (C.E.P.);58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;CENTRO DE ESTUDIOS PROFESIONALES S.L;3;Madrid-Este;28805.0;5;Alcalá de Henares;0.0;Sin distrito;469455.0;4482140.0;1975-10-13
28033485;MARTINELLI, ACADEMIA;61;CPE;CENTRO DE PELUQUERIA Y ESTETICA;PRIVADO;RAMON MARTIN ORTIZ.;5;Madrid-Capital;28008.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-04-14
28033497;NOVICIADO RIPOLLES;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;C.DE EST.NOVICIADO RIPOLLES S.A. 31X86;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1982-06-22
28033503;INSTITUTO JUNGLA (ENSEÑ.A DISTANCIA);79;C ENSE-DIST;CENTRO ENSEÑANZA A DISTANCIA;PRIVADO;ANGEL SANCHEZ VALLEJO;5;Madrid-Capital;28027.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1982-06-21
28033515;PABLO PICASSO;20;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28804.0;5;Alcalá de Henares;0.0;Sin distrito;470466.0;4481730.0;1982-06-25
28033527;PRINCIPE FELIPE;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28029.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1982-06-25
28033539;ALAMEDA DE OSUNA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28042.0;79;Madrid;21.0;Barajas;450060.0;4479021.0;1982-06-25
28033540;PRINCIPE FELIPE;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28029.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1982-06-25
28033552;MANUELA MALASAÑA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28938.0;92;Móstoles;0.0;Sin distrito;426491.0;4462839.0;1982-06-25
28033564;MARIA MONTESSORI;20;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28983.0;106;Parla;0.0;Sin distrito;434666.0;4453185.0;1982-06-25
28033576;LUIS VIVES;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;GONZALO ALONSO SANTOS;5;Madrid-Capital;28004.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-08-27
28033588;MARIA AUXILIADORA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MIGUEL ANDREA GARCIA;5;Madrid-Capital;28007.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-07-22
28033591;NTRA. SRA. DE SONSOLES;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;JUAN JOSE PALACIOS CORREDERA;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1982-07-22
28033606;VENTAS, ESCUELA DE MANDOS INTERMEDIOS;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;COOPERATIVA EMI-CEEM-COREP;5;Madrid-Capital;28027.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1982-07-29
28033618;SAN JOSE II;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;AGRUPACION DE ENSEÑANZA SAN JOSE, S.A. 29690;2;Madrid-Sur;28936.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1982-07-19
28033621;ANTONIO MACHADO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28802.0;5;Alcalá de Henares;0.0;Sin distrito;467160.0;4480678.0;1982-07-24
28033631;ARCIPRESTE DE HITA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28804.0;5;Alcalá de Henares;0.0;Sin distrito;468838.5;4481732.0;1982-07-24
28033643;SEIS DE DICIEMBRE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28100.0;6;Alcobendas;0.0;Sin distrito;445540.0;4487977.0;1982-07-24
28033655;CASTILLA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28100.0;6;Alcobendas;0.0;Sin distrito;446460.0;4488308.0;1982-07-24
28033667;JUAN RAMON JIMENEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1982-07-24
28033679;MIGUEL DE CERVANTES;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;429271.0;4467093.0;1982-07-24
28033680;GABRIEL GARCIA MARQUEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28760.0;903;Tres Cantos;0.0;Sin distrito;439233.0;4495545.0;1982-07-24
28033692;SENECA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28822.0;49;Coslada;0.0;Sin distrito;452548.0;4474930.0;1982-07-24
28033709;C.DE PREES.SAN JOSE DE ONDARRETA;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0; 
28033710;SAN FRANCISCO DE ASIS;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;FUNDACION HOSPITAL DE SAN SALVADOR;1;Madrid-Norte;28730.0;27;Buitrago del Lozoya;0.0;Sin distrito;446678.0;4538459.0;1982-08-13
28033722;GINER DE LOS RIOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28917.0;74;Leganés;0.0;Sin distrito;433548.0;4468099.0;1982-07-24
28033734;VILLALAR;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28822.0;49;Coslada;0.0;Sin distrito;454276.0;4474601.0;1982-07-24
28033746;EL TRIGAL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28941.0;58;Fuenlabrada;0.0;Sin distrito;431998.0;4460644.0;1982-07-24
28033758;C.P.;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;58;Fuenlabrada;0.0;Sin distrito;431716.0;4460216.0; 
28033761;FREGACEDOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28942.0;58;Fuenlabrada;0.0;Sin distrito;429078.0;4460967.0;1982-07-24
28033771;MARIANA PINEDA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28903.0;65;Getafe;0.0;Sin distrito;439353.0;4462775.0;1982-07-24
28033783;CONCEPCION ARENAL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28903.0;65;Getafe;0.0;Sin distrito;439466.0;4462722.0;1982-07-24
28033795;LUIS BRAILLE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28903.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0;1982-07-24
28033801;TRABENCO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28916.0;74;Leganés;0.0;Sin distrito;437192.0;4465088.0;1982-07-24
28033813;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28916.0;74;Leganés;0.0;Sin distrito;436555.0;4465303.0;1982-07-24
28033825;CONCEPCION ARENAL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28912.0;74;Leganés;0.0;Sin distrito;435029.0;4463863.0;1982-07-24
28033837;FEDERICO GARCIA LORCA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28770.0;45;Colmenar Viejo;0.0;Sin distrito;435712.0;4501335.0;1982-07-07
